"n","p","test","rep","seed","time_sec","mem_bytes","glm_iter","refit_iter","refit_converged","n_events","event_rate"
500,4,"Osius-Rojek",19,20760725,0.00192480000009709,142168,4,NA,NA,276,0.552
500,4,"Osius-Rojek",20,20760726,0.00165720000018155,142168,4,NA,NA,260,0.52
500,4,"Osius-Rojek",21,20760727,0.00141929999995227,142168,4,NA,NA,253,0.506
500,4,"Osius-Rojek",22,20760728,0.00284890000011728,142168,4,NA,NA,269,0.538
500,4,"Osius-Rojek",23,20760729,0.00199040000006789,142168,4,NA,NA,259,0.518
500,4,"Osius-Rojek",24,20760730,0.00177480000002106,142168,4,NA,NA,270,0.54
500,4,"Osius-Rojek",25,20760731,0.00323200000025281,142168,4,NA,NA,239,0.478
500,4,"Osius-Rojek",26,20760732,0.00158860000010463,142168,4,NA,NA,259,0.518
500,4,"Osius-Rojek",27,20760733,0.00299030000019229,142168,4,NA,NA,245,0.49
500,4,"Osius-Rojek",28,20760734,0.00278950000028999,142168,4,NA,NA,266,0.532
500,4,"Osius-Rojek",29,20760735,0.0025420000001759,142168,4,NA,NA,258,0.516
500,4,"Osius-Rojek",30,20760736,0.00111320000019077,142168,4,NA,NA,251,0.502
500,4,"Stukel",1,20760707,0.00130810000018755,176584,4,5,1,270,0.54
500,4,"Stukel",2,20760708,0.00115850000020146,176584,4,5,1,263,0.526
500,4,"Stukel",3,20760709,0.00176970000006804,176584,4,5,1,248,0.496
500,4,"Stukel",4,20760710,0.00123089999988224,176584,4,5,1,248,0.496
500,4,"Stukel",5,20760711,0.00187380000011217,176584,3,5,1,254,0.508
500,4,"Stukel",6,20760712,0.0011490000001686,176584,4,5,1,256,0.512
500,4,"Stukel",7,20760713,0.00261980000004769,176584,4,5,1,269,0.538
500,4,"Stukel",8,20760714,0.00197930000013002,176584,4,5,1,277,0.554
500,4,"Stukel",9,20760715,0.00259740000001329,176584,4,5,1,262,0.524
500,4,"Stukel",10,20760716,0.00168670000016391,176584,3,5,1,245,0.49
500,4,"Stukel",11,20760717,0.00130040000021836,176584,3,5,1,263,0.526
500,4,"Stukel",12,20760718,0.00269780000007813,176584,4,5,1,252,0.504
500,4,"Stukel",13,20760719,0.00274850000027982,176584,4,5,1,240,0.48
500,4,"Stukel",14,20760720,0.00241040000014436,176584,4,5,1,252,0.504
500,4,"Stukel",15,20760721,0.00195850000022801,176584,4,5,1,263,0.526
500,4,"Stukel",16,20760722,0.00122570000007727,176584,4,5,1,248,0.496
500,4,"Stukel",17,20760723,0.00191210000025421,176584,3,5,1,259,0.518
500,4,"Stukel",18,20760724,0.00179280000020299,176584,4,5,1,253,0.506
500,4,"Stukel",19,20760725,0.00281979999999749,176584,4,5,1,276,0.552
500,4,"Stukel",20,20760726,0.00158190000024661,176584,4,5,1,260,0.52
500,4,"Stukel",21,20760727,0.00154730000008385,176584,4,5,1,253,0.506
500,4,"Stukel",22,20760728,0.00218570000015461,176584,4,5,1,269,0.538
500,4,"Stukel",23,20760729,0.00257370000031187,176584,4,5,1,259,0.518
500,4,"Stukel",24,20760730,0.00187900000014452,176584,4,5,1,270,0.54
500,4,"Stukel",25,20760731,0.00218360000030771,176584,4,5,1,239,0.478
500,4,"Stukel",26,20760732,0.00119620000032228,176584,4,5,1,259,0.518
500,4,"Stukel",27,20760733,0.00315140000020619,176584,4,5,1,245,0.49
500,4,"Stukel",28,20760734,0.00226150000003145,176584,4,5,1,266,0.532
500,4,"Stukel",29,20760735,0.00179080000020804,176584,4,5,1,258,0.516
500,4,"Stukel",30,20760736,0.00114790000020548,176584,4,5,1,251,0.502
500,4,"Tsiatis",1,20760707,0.00396930000010798,424912,4,NA,NA,270,0.54
500,4,"Tsiatis",2,20760708,0.00266620000024886,424912,4,NA,NA,263,0.526
500,4,"Tsiatis",3,20760709,0.0037838000002921,424912,4,NA,NA,248,0.496
500,4,"Tsiatis",4,20760710,0.00248780000015358,424912,4,NA,NA,248,0.496
500,4,"Tsiatis",5,20760711,0.00378900000009708,424912,3,NA,NA,254,0.508
500,4,"Tsiatis",6,20760712,0.00227340000014919,424912,4,NA,NA,256,0.512
500,4,"Tsiatis",7,20760713,0.00833470000020498,424912,4,NA,NA,269,0.538
500,4,"Tsiatis",8,20760714,0.00493330000017522,424912,4,NA,NA,277,0.554
500,4,"Tsiatis",9,20760715,0.00419850000002953,424912,4,NA,NA,262,0.524
500,4,"Tsiatis",10,20760716,0.00399220000008427,424912,3,NA,NA,245,0.49
500,4,"Tsiatis",11,20760717,0.00760930000024018,424912,3,NA,NA,263,0.526
500,4,"Tsiatis",12,20760718,0.00486109999997097,424912,4,NA,NA,252,0.504
500,4,"Tsiatis",13,20760719,0.00369960000011815,424912,4,NA,NA,240,0.48
500,4,"Tsiatis",14,20760720,0.00356180000017048,424912,4,NA,NA,252,0.504
500,4,"Tsiatis",15,20760721,0.00373440000021219,424912,4,NA,NA,263,0.526
500,4,"Tsiatis",16,20760722,0.00238970000009431,424912,4,NA,NA,248,0.496
500,4,"Tsiatis",17,20760723,0.00482340000007753,424912,3,NA,NA,259,0.518
500,4,"Tsiatis",18,20760724,0.00525620000007621,424912,4,NA,NA,253,0.506
500,4,"Tsiatis",19,20760725,0.00378520000026583,424912,4,NA,NA,276,0.552
500,4,"Tsiatis",20,20760726,0.00377000000003136,424912,4,NA,NA,260,0.52
500,4,"Tsiatis",21,20760727,0.00348980000012489,424912,4,NA,NA,253,0.506
500,4,"Tsiatis",22,20760728,0.00588730000004034,424912,4,NA,NA,269,0.538
500,4,"Tsiatis",23,20760729,0.00429790000021057,424912,4,NA,NA,259,0.518
500,4,"Tsiatis",24,20760730,0.00429900000017369,424912,4,NA,NA,270,0.54
500,4,"Tsiatis",25,20760731,0.00408800000013798,424912,4,NA,NA,239,0.478
500,4,"Tsiatis",26,20760732,0.00355860000013308,424912,4,NA,NA,259,0.518
500,4,"Tsiatis",27,20760733,0.00371010000026217,424912,4,NA,NA,245,0.49
500,4,"Tsiatis",28,20760734,0.00427370000033989,424912,4,NA,NA,266,0.532
500,4,"Tsiatis",29,20760735,0.0129185000000689,424912,4,NA,NA,258,0.516
500,4,"Tsiatis",30,20760736,0.00259550000009767,424912,4,NA,NA,251,0.502
500,4,"Xie",1,20760707,0.0143190000001141,982640,4,NA,NA,270,0.54
500,4,"Xie",2,20760708,0.0125471000001198,982640,4,NA,NA,263,0.526
500,4,"Xie",3,20760709,0.0145993000000999,982480,4,NA,NA,248,0.496
500,4,"Xie",4,20760710,0.0116959000001771,982632,4,NA,NA,248,0.496
500,4,"Xie",5,20760711,0.0123042000002442,982488,3,NA,NA,254,0.508
500,4,"Xie",6,20760712,0.0108147000000827,982480,4,NA,NA,256,0.512
500,4,"Xie",7,20760713,0.0182415000001583,982328,4,NA,NA,269,0.538
500,4,"Xie",8,20760714,0.0223861000001762,982640,4,NA,NA,277,0.554
500,4,"Xie",9,20760715,0.0163433000000168,982640,4,NA,NA,262,0.524
500,4,"Xie",10,20760716,0.026412000000164,982480,3,NA,NA,245,0.49
500,4,"Xie",11,20760717,0.0115676000000349,982648,3,NA,NA,263,0.526
500,4,"Xie",12,20760718,0.02114430000006,982632,4,NA,NA,252,0.504
500,4,"Xie",13,20760719,0.0238086000001658,982456,4,NA,NA,240,0.48
500,4,"Xie",14,20760720,0.0171834999998737,982640,4,NA,NA,252,0.504
500,4,"Xie",15,20760721,0.0214376000001266,982640,4,NA,NA,263,0.526
500,4,"Xie",16,20760722,0.0112940000001345,982640,4,NA,NA,248,0.496
500,4,"Xie",17,20760723,0.0161883000000671,982472,3,NA,NA,259,0.518
500,4,"Xie",18,20760724,0.0166761000000406,982632,4,NA,NA,253,0.506
500,4,"Xie",19,20760725,0.0169533000002957,982632,4,NA,NA,276,0.552
500,4,"Xie",20,20760726,0.0214061000001493,982480,4,NA,NA,260,0.52
500,4,"Xie",21,20760727,0.0122151000002759,982632,4,NA,NA,253,0.506
500,4,"Xie",22,20760728,0.0191188999999667,982464,4,NA,NA,269,0.538
500,4,"Xie",23,20760729,0.0185114000003068,982464,4,NA,NA,259,0.518
500,4,"Xie",24,20760730,0.0190726000000723,982488,4,NA,NA,270,0.54
500,4,"Xie",25,20760731,0.0173503000000892,982640,4,NA,NA,239,0.478
500,4,"Xie",26,20760732,0.0149022000000514,982472,4,NA,NA,259,0.518
500,4,"Xie",27,20760733,0.0160757999999532,982640,4,NA,NA,245,0.49
500,4,"Xie",28,20760734,0.0232624000002488,982456,4,NA,NA,266,0.532
500,4,"Xie",29,20760735,0.0288825000000088,982320,4,NA,NA,258,0.516
500,4,"Xie",30,20760736,0.0130516000001535,982632,4,NA,NA,251,0.502
500,4,"Pulkstenis-Robinson",1,20760707,0.003955200000064,198248,4,NA,NA,270,0.54
500,4,"Pulkstenis-Robinson",2,20760708,0.00168220000023211,198184,4,NA,NA,263,0.526
500,4,"Pulkstenis-Robinson",3,20760709,0.00232530000016595,198248,4,NA,NA,248,0.496
500,4,"Pulkstenis-Robinson",4,20760710,0.0026028000002043,198184,4,NA,NA,248,0.496
500,4,"Pulkstenis-Robinson",5,20760711,0.00161590000016076,198248,3,NA,NA,254,0.508
500,4,"Pulkstenis-Robinson",6,20760712,0.00169670000013866,198248,4,NA,NA,256,0.512
500,4,"Pulkstenis-Robinson",7,20760713,0.0026924000001145,198248,4,NA,NA,269,0.538
500,4,"Pulkstenis-Robinson",8,20760714,0.00313890000006722,198248,4,NA,NA,277,0.554
500,4,"Pulkstenis-Robinson",9,20760715,0.00268230000006042,198184,4,NA,NA,262,0.524
500,4,"Pulkstenis-Robinson",10,20760716,0.00248030000011568,198248,3,NA,NA,245,0.49
500,4,"Pulkstenis-Robinson",11,20760717,0.00198169999998754,198248,3,NA,NA,263,0.526
500,4,"Pulkstenis-Robinson",12,20760718,0.00257360000000517,198184,4,NA,NA,252,0.504
500,4,"Pulkstenis-Robinson",13,20760719,0.0028327000002264,198248,4,NA,NA,240,0.48
500,4,"Pulkstenis-Robinson",14,20760720,0.00241090000008626,198248,4,NA,NA,252,0.504
500,4,"Pulkstenis-Robinson",15,20760721,0.00263089999998556,198248,4,NA,NA,263,0.526
500,4,"Pulkstenis-Robinson",16,20760722,0.00171100000011393,198248,4,NA,NA,248,0.496
500,4,"Pulkstenis-Robinson",17,20760723,0.00319100000001526,198248,3,NA,NA,259,0.518
500,4,"Pulkstenis-Robinson",18,20760724,0.00626190000025417,198248,4,NA,NA,253,0.506
500,4,"Pulkstenis-Robinson",19,20760725,0.00308460000019295,198184,4,NA,NA,276,0.552
500,4,"Pulkstenis-Robinson",20,20760726,0.00896660000012162,198248,4,NA,NA,260,0.52
500,4,"Pulkstenis-Robinson",21,20760727,0.0020422000002327,198248,4,NA,NA,253,0.506
500,4,"Pulkstenis-Robinson",22,20760728,0.00367830000004687,198248,4,NA,NA,269,0.538
500,4,"Pulkstenis-Robinson",23,20760729,0.00262620000012248,198248,4,NA,NA,259,0.518
500,4,"Pulkstenis-Robinson",24,20760730,0.00320240000019112,198248,4,NA,NA,270,0.54
500,4,"Pulkstenis-Robinson",25,20760731,0.0023801000002095,198248,4,NA,NA,239,0.478
500,4,"Pulkstenis-Robinson",26,20760732,0.00188030000026629,198248,4,NA,NA,259,0.518
500,4,"Pulkstenis-Robinson",27,20760733,0.00258980000012343,198184,4,NA,NA,245,0.49
500,4,"Pulkstenis-Robinson",28,20760734,0.00244800000018586,198248,4,NA,NA,266,0.532
500,4,"Pulkstenis-Robinson",29,20760735,0.00265200000012555,198184,4,NA,NA,258,0.516
500,4,"Pulkstenis-Robinson",30,20760736,0.00160100000016428,198248,4,NA,NA,251,0.502
500,4,"le-Cessie",1,20760707,0.226967900000091,33843832,4,NA,NA,270,0.54
500,4,"le-Cessie",2,20760708,0.162443400000257,33843832,4,NA,NA,263,0.526
500,4,"le-Cessie",3,20760709,0.211640799999941,33843832,4,NA,NA,248,0.496
500,4,"le-Cessie",4,20760710,0.216310300000259,33843832,4,NA,NA,248,0.496
500,4,"le-Cessie",5,20760711,0.228285400000232,33843832,3,NA,NA,254,0.508
500,4,"glm_fit",1,20760707,0.00227960000006533,1027688,4,NA,NA,270,0.54
500,4,"glm_fit",2,20760708,0.00187430000005406,1027688,4,NA,NA,263,0.526
500,4,"glm_fit",3,20760709,0.00203460000034283,1027688,4,NA,NA,248,0.496
500,4,"glm_fit",4,20760710,0.00289860000020781,1027688,4,NA,NA,248,0.496
500,4,"glm_fit",5,20760711,0.00273430000015651,838784,3,NA,NA,254,0.508
500,4,"glm_fit",6,20760712,0.00226900000029673,1027688,4,NA,NA,256,0.512
500,4,"glm_fit",7,20760713,0.00260710000020481,1027688,4,NA,NA,269,0.538
500,4,"glm_fit",8,20760714,0.00318670000001475,1027688,4,NA,NA,277,0.554
500,4,"glm_fit",9,20760715,0.00303270000017619,1027688,4,NA,NA,262,0.524
500,4,"glm_fit",10,20760716,0.00297300000011091,838784,3,NA,NA,245,0.49
500,4,"glm_fit",11,20760717,0.00222740000026533,838784,3,NA,NA,263,0.526
500,4,"glm_fit",12,20760718,0.00433630000020457,1027688,4,NA,NA,252,0.504
500,4,"glm_fit",13,20760719,0.00294530000019222,1027688,4,NA,NA,240,0.48
500,4,"glm_fit",14,20760720,0.0030157000003328,1027688,4,NA,NA,252,0.504
500,4,"glm_fit",15,20760721,0.00230230000011034,1027688,4,NA,NA,263,0.526
500,4,"glm_fit",16,20760722,0.0021635000000515,1027688,4,NA,NA,248,0.496
500,4,"glm_fit",17,20760723,0.00302079999983107,838784,3,NA,NA,259,0.518
500,4,"glm_fit",18,20760724,0.00307490000000143,1027688,4,NA,NA,253,0.506
500,4,"glm_fit",19,20760725,0.00340540000001965,1027688,4,NA,NA,276,0.552
500,4,"glm_fit",20,20760726,0.0026737000000594,1027688,4,NA,NA,260,0.52
500,4,"glm_fit",21,20760727,0.0020198000001983,1027688,4,NA,NA,253,0.506
500,4,"glm_fit",22,20760728,0.00337100000001556,1027688,4,NA,NA,269,0.538
500,4,"glm_fit",23,20760729,0.00398210000003019,1027688,4,NA,NA,259,0.518
500,4,"glm_fit",24,20760730,0.00307920000022932,1027688,4,NA,NA,270,0.54
500,4,"glm_fit",25,20760731,0.00311640000018087,1027688,4,NA,NA,239,0.478
500,4,"glm_fit",26,20760732,0.00198250000016742,1027688,4,NA,NA,259,0.518
500,4,"glm_fit",27,20760733,0.00330310000026657,1027688,4,NA,NA,245,0.49
500,4,"glm_fit",28,20760734,0.00310270000022683,1027688,4,NA,NA,266,0.532
500,4,"glm_fit",29,20760735,0.00240630000007513,1027688,4,NA,NA,258,0.516
500,4,"glm_fit",30,20760736,0.00229330000024675,1027688,4,NA,NA,251,0.502
500,8,"DEF.poly3",1,20860707,0.00475180000012188,312496,4,NA,NA,270,0.54
500,8,"DEF.poly3",2,20860708,0.00660029999994549,312496,4,NA,NA,259,0.518
500,8,"DEF.poly3",3,20860709,0.00367470000014691,312496,4,NA,NA,251,0.502
500,8,"DEF.poly3",4,20860710,0.00520330000017566,312496,4,NA,NA,255,0.51
500,8,"DEF.poly3",5,20860711,0.00357510000003458,312496,4,NA,NA,249,0.498
500,8,"DEF.poly3",6,20860712,0.00360640000008061,312496,4,NA,NA,259,0.518
500,8,"DEF.poly3",7,20860713,0.00583700000015597,312496,4,NA,NA,256,0.512
500,8,"DEF.poly3",8,20860714,0.00788490000013553,312496,4,NA,NA,249,0.498
500,8,"DEF.poly3",9,20860715,0.00578900000004978,312496,4,NA,NA,263,0.526
500,8,"DEF.poly3",10,20860716,0.00554660000011609,312496,4,NA,NA,257,0.514
500,8,"DEF.poly3",11,20860717,0.00432790000013483,312496,4,NA,NA,251,0.502
500,8,"DEF.poly3",12,20860718,0.00611380000009376,312496,4,NA,NA,273,0.546
500,8,"DEF.poly3",13,20860719,0.006023500000083,312496,4,NA,NA,241,0.482
500,8,"DEF.poly3",14,20860720,0.0096806000003653,312496,4,NA,NA,247,0.494
500,8,"DEF.poly3",15,20860721,0.00544920000015736,312496,4,NA,NA,256,0.512
500,8,"DEF.poly3",16,20860722,0.00352280000015526,312496,4,NA,NA,244,0.488
500,8,"DEF.poly3",17,20860723,0.00508979999995063,312496,4,NA,NA,269,0.538
500,8,"DEF.poly3",18,20860724,0.00557389999994484,312496,4,NA,NA,265,0.53
500,8,"DEF.poly3",19,20860725,0.00570870000001378,312496,4,NA,NA,242,0.484
500,8,"DEF.poly3",20,20860726,0.00598630000013145,312496,4,NA,NA,256,0.512
500,8,"DEF.poly3",21,20860727,0.00358700000015233,312496,3,NA,NA,236,0.472
500,8,"DEF.poly3",22,20860728,0.00951700000018718,312496,3,NA,NA,267,0.534
500,8,"DEF.poly3",23,20860729,0.00653910000005453,312496,4,NA,NA,255,0.51
500,8,"DEF.poly3",24,20860730,0.00791060000028665,312496,4,NA,NA,255,0.51
500,8,"DEF.poly3",25,20860731,0.00550640000005842,312520,3,NA,NA,246,0.492
500,8,"DEF.poly3",26,20860732,0.00350700000012694,312496,4,NA,NA,250,0.5
500,8,"DEF.poly3",27,20860733,0.0146885000001475,312496,4,NA,NA,259,0.518
500,8,"DEF.poly3",28,20860734,0.00604240000006939,312496,3,NA,NA,236,0.472
500,8,"DEF.poly3",29,20860735,0.00786180000000058,312496,4,NA,NA,245,0.49
500,8,"DEF.poly3",30,20860736,0.00368800000001102,312496,4,NA,NA,274,0.548
500,8,"DEF.stukel",1,20860707,0.00368770000022778,305592,4,NA,NA,270,0.54
500,8,"DEF.stukel",2,20860708,0.00347510000005968,305592,4,NA,NA,259,0.518
500,8,"DEF.stukel",3,20860709,0.00389810000024227,305592,4,NA,NA,251,0.502
500,8,"DEF.stukel",4,20860710,0.00377820000016982,305592,4,NA,NA,255,0.51
500,8,"DEF.stukel",5,20860711,0.00493060000007972,305592,4,NA,NA,249,0.498
500,8,"DEF.stukel",6,20860712,0.0032370000001265,305592,4,NA,NA,259,0.518
500,8,"DEF.stukel",7,20860713,0.00659120000022995,305592,4,NA,NA,256,0.512
500,8,"DEF.stukel",8,20860714,0.00622229999999035,305592,4,NA,NA,249,0.498
500,8,"DEF.stukel",9,20860715,0.00510280000025887,305592,4,NA,NA,263,0.526
500,8,"DEF.stukel",10,20860716,0.00537450000024364,305592,4,NA,NA,257,0.514
500,8,"DEF.stukel",11,20860717,0.00323650000018461,305592,4,NA,NA,251,0.502
500,8,"DEF.stukel",12,20860718,0.00553390000004583,305592,4,NA,NA,273,0.546
500,8,"DEF.stukel",13,20860719,0.00518890000034844,305592,4,NA,NA,241,0.482
500,8,"DEF.stukel",14,20860720,0.00475140000003194,305592,4,NA,NA,247,0.494
500,8,"DEF.stukel",15,20860721,0.00584350000008271,305592,4,NA,NA,256,0.512
500,8,"DEF.stukel",16,20860722,0.00329069999997955,305592,4,NA,NA,244,0.488
500,8,"DEF.stukel",17,20860723,0.00499990000002981,305592,4,NA,NA,269,0.538
500,8,"DEF.stukel",18,20860724,0.00727550000033261,305592,4,NA,NA,265,0.53
500,8,"DEF.stukel",19,20860725,0.00657380000006924,305592,4,NA,NA,242,0.484
500,8,"DEF.stukel",20,20860726,0.00897310000027574,305592,4,NA,NA,256,0.512
500,8,"DEF.stukel",21,20860727,0.00344150000023546,305592,3,NA,NA,236,0.472
500,8,"DEF.stukel",22,20860728,0.00782440000011775,305592,3,NA,NA,267,0.534
500,8,"DEF.stukel",23,20860729,0.0281901000000744,305592,4,NA,NA,255,0.51
500,8,"DEF.stukel",24,20860730,0.00596600000017133,305592,4,NA,NA,255,0.51
500,8,"DEF.stukel",25,20860731,0.00737570000023879,305592,3,NA,NA,246,0.492
500,8,"DEF.stukel",26,20860732,0.00343710000015562,305592,4,NA,NA,250,0.5
500,8,"DEF.stukel",27,20860733,0.00597650000008798,305592,4,NA,NA,259,0.518
500,8,"DEF.stukel",28,20860734,0.00562480000007781,305592,3,NA,NA,236,0.472
500,8,"DEF.stukel",29,20860735,0.00521200000025601,305592,4,NA,NA,245,0.49
500,8,"DEF.stukel",30,20860736,0.00434560000007878,305592,4,NA,NA,274,0.548
500,8,"EF",1,20860707,0.00267350000012812,146584,4,NA,NA,270,0.54
500,8,"EF",2,20860708,0.00159350000012637,146584,4,NA,NA,259,0.518
500,8,"EF",3,20860709,0.00181260000022121,146584,4,NA,NA,251,0.502
500,8,"EF",4,20860710,0.002279499999986,146584,4,NA,NA,255,0.51
500,8,"EF",5,20860711,0.001991800000269,146584,4,NA,NA,249,0.498
500,8,"EF",6,20860712,0.00180380000006153,146584,4,NA,NA,259,0.518
500,8,"EF",7,20860713,0.00297380000029079,146584,4,NA,NA,256,0.512
500,8,"EF",8,20860714,0.00306560000012723,146584,4,NA,NA,249,0.498
500,8,"EF",9,20860715,0.00539220000018759,146584,4,NA,NA,263,0.526
500,8,"EF",10,20860716,0.00395590000016455,146584,4,NA,NA,257,0.514
500,8,"EF",11,20860717,0.00181570000017928,146584,4,NA,NA,251,0.502
500,8,"EF",12,20860718,0.00287960000014209,146584,4,NA,NA,273,0.546
500,8,"EF",13,20860719,0.00298909999992247,146584,4,NA,NA,241,0.482
500,8,"EF",14,20860720,0.00356970000007095,146584,4,NA,NA,247,0.494
500,8,"EF",15,20860721,0.00424580000026253,146584,4,NA,NA,256,0.512
500,8,"EF",16,20860722,0.0054821000001084,146584,4,NA,NA,244,0.488
500,8,"EF",17,20860723,0.00367860000028486,146584,4,NA,NA,269,0.538
500,8,"EF",18,20860724,0.0032482000001437,146584,4,NA,NA,265,0.53
500,8,"EF",19,20860725,0.00492620000022725,146584,4,NA,NA,242,0.484
500,8,"EF",20,20860726,0.00431950000006509,146584,4,NA,NA,256,0.512
500,8,"EF",21,20860727,0.00179810000031466,146584,3,NA,NA,236,0.472
500,8,"EF",22,20860728,0.00316030000021783,146584,3,NA,NA,267,0.534
500,8,"EF",23,20860729,0.00302380000016456,146584,4,NA,NA,255,0.51
500,8,"EF",24,20860730,0.00288600000021688,146584,4,NA,NA,255,0.51
500,8,"EF",25,20860731,0.0247665000001689,146584,3,NA,NA,246,0.492
500,8,"EF",26,20860732,0.00232240000013917,146584,4,NA,NA,250,0.5
500,8,"EF",27,20860733,0.00409730000001218,146584,4,NA,NA,259,0.518
500,8,"EF",28,20860734,0.00330700000017714,146584,3,NA,NA,236,0.472
500,8,"EF",29,20860735,0.0030589000002692,146584,4,NA,NA,245,0.49
500,8,"EF",30,20860736,0.00168900000016947,146584,4,NA,NA,274,0.548
500,8,"HL",1,20860707,0.00197630000002391,121872,4,NA,NA,270,0.54
500,8,"HL",2,20860708,0.00224100000014005,121872,4,NA,NA,259,0.518
500,8,"HL",3,20860709,0.00234220000015739,121872,4,NA,NA,251,0.502
500,8,"HL",4,20860710,0.00205800000003364,121872,4,NA,NA,255,0.51
500,8,"HL",5,20860711,0.0021337000002859,121872,4,NA,NA,249,0.498
500,8,"HL",6,20860712,0.0017248000001473,121872,4,NA,NA,259,0.518
500,8,"HL",7,20860713,0.00307950000023993,121872,4,NA,NA,256,0.512
500,8,"HL",8,20860714,0.00284360000023298,121872,4,NA,NA,249,0.498
500,8,"HL",9,20860715,0.00309630000015204,121872,4,NA,NA,263,0.526
500,8,"HL",10,20860716,0.00296100000014121,121872,4,NA,NA,257,0.514
500,8,"HL",11,20860717,0.00215360000015608,121872,4,NA,NA,251,0.502
500,8,"HL",12,20860718,0.00501550000012685,121872,4,NA,NA,273,0.546
500,8,"HL",13,20860719,0.0029308000000583,121872,4,NA,NA,241,0.482
500,8,"HL",14,20860720,0.00357120000012401,121872,4,NA,NA,247,0.494
500,8,"HL",15,20860721,0.00439690000007431,121872,4,NA,NA,256,0.512
500,8,"HL",16,20860722,0.00275330000022223,121872,4,NA,NA,244,0.488
500,8,"HL",17,20860723,0.00447490000033213,121872,4,NA,NA,269,0.538
500,8,"HL",18,20860724,0.00296380000008867,121872,4,NA,NA,265,0.53
500,8,"HL",19,20860725,0.0030879000000823,121872,4,NA,NA,242,0.484
500,8,"HL",20,20860726,0.00397950000024139,121872,4,NA,NA,256,0.512
500,8,"HL",21,20860727,0.00216120000027331,121872,3,NA,NA,236,0.472
500,8,"HL",22,20860728,0.00304480000022522,121872,3,NA,NA,267,0.534
500,8,"HL",23,20860729,0.00420630000007804,121872,4,NA,NA,255,0.51
500,8,"HL",24,20860730,0.00314990000015314,121872,4,NA,NA,255,0.51
500,8,"HL",25,20860731,0.0031482000001688,121872,3,NA,NA,246,0.492
500,8,"HL",26,20860732,0.00268389999996543,121872,4,NA,NA,250,0.5
500,8,"HL",27,20860733,0.00310790000025918,121872,4,NA,NA,259,0.518
500,8,"HL",28,20860734,0.00299870000003466,121872,3,NA,NA,236,0.472
500,8,"HL",29,20860735,0.00284590000023854,121872,4,NA,NA,245,0.49
500,8,"HL",30,20860736,0.00199270000007346,121872,4,NA,NA,274,0.548
500,8,"Pigeon-Heyse",1,20860707,0.00226380000003701,123840,4,NA,NA,270,0.54
500,8,"Pigeon-Heyse",2,20860708,0.00168880000023819,123840,4,NA,NA,259,0.518
500,8,"Pigeon-Heyse",3,20860709,0.00169539999978952,123840,4,NA,NA,251,0.502
500,8,"Pigeon-Heyse",4,20860710,0.00207950000026358,123840,4,NA,NA,255,0.51
500,8,"Pigeon-Heyse",5,20860711,0.00156860000015513,123840,4,NA,NA,249,0.498
500,8,"Pigeon-Heyse",6,20860712,0.00182780000022831,123840,4,NA,NA,259,0.518
500,8,"Pigeon-Heyse",7,20860713,0.0040726000001996,123840,4,NA,NA,256,0.512
500,8,"Pigeon-Heyse",8,20860714,0.00539140000023508,123840,4,NA,NA,249,0.498
500,8,"Pigeon-Heyse",9,20860715,0.00273570000013024,123840,4,NA,NA,263,0.526
500,8,"Pigeon-Heyse",10,20860716,0.00313200000027791,123840,4,NA,NA,257,0.514
500,8,"Pigeon-Heyse",11,20860717,0.00174490000017613,123840,4,NA,NA,251,0.502
500,8,"Pigeon-Heyse",12,20860718,0.00398130000007768,123840,4,NA,NA,273,0.546
